,school_id,school_name,region,province,municipality,division,year_level,gender,enrollment,latitude,longitude
2861,301194,Gov. Ferrer MNHS (Main),Region IV-A - CALABARZON,Cavite,General Trias,Cavite,fourth year,male,417,14.3747904,120.8785629
2862,301195,Halang Banaybanay NHS,Region IV-A - CALABARZON,Cavite,Amadeo,Cavite,fourth year,male,25,14.200696,120.931657
2863,301196,Imus NHS,Region IV-A - CALABARZON,Cavite,Imus,Imus City,fourth year,male,805,14.40703159,120.9262493
2864,301197,Kaong NHS,Region IV-A - CALABARZON,Cavite,Silang,Cavite,fourth year,male,103,14.24345295,120.9957229
2865,301198,Kaytitinga NHS,Region IV-A - CALABARZON,Cavite,Alfonso,Cavite,fourth year,male,74,14.107962,120.82809
2866,301199,Lucsuhin National High School,Region IV-A - CALABARZON,Cavite,Alfonso,Cavite,fourth year,male,87,14.092495,120.8808794
2867,301200,Lumampong NHS,Region IV-A - CALABARZON,Cavite,Indang,Cavite,fourth year,male,68,14.1598297,120.8595221
2868,301201,Lumampong NHS - Indang NHS Annex,Region IV-A - CALABARZON,Cavite,Indang,Cavite,fourth year,male,258,14.1997101,120.8734403
2869,301202,Lumil National High School,Region IV-A - CALABARZON,Cavite,Silang,Cavite,fourth year,male,91,14.1773024,121.0058576
2870,301203,Malabag NHS,Region IV-A - CALABARZON,Cavite,Silang,Cavite,fourth year,male,70,14.230556,120.974998
2871,301204,Maragondon NHS,Region IV-A - CALABARZON,Cavite,Maragondon,Cavite,fourth year,male,146,14.276687,120.735173
2872,301205,Munting Ilog NHS,Region IV-A - CALABARZON,Cavite,Silang,Cavite,fourth year,male,94,14.21838381,120.996268
2873,301206,Naic Coastal NHS,Region IV-A - CALABARZON,Cavite,Naic,Cavite,fourth year,male,205,14.32962184,120.7600825
2874,301207,Naic NHS,Region IV-A - CALABARZON,Cavite,Naic,Cavite,fourth year,male,145,14.2949787,120.7948301
2875,301208,Noveleta NHS,Region IV-A - CALABARZON,Cavite,Noveleta,Cavite,fourth year,male,156,14.43683214,120.8809579
2876,301209,Palocpoc NHS,Region IV-A - CALABARZON,Cavite,Mendez (Mendez-Nunez),Cavite,fourth year,male,22,14.132747,120.87656
2877,301210,Pangil NHS,Region IV-A - CALABARZON,Cavite,Amadeo,Cavite,fourth year,male,17,14.1993579,120.9054803
2878,301211,Pulo ni Sara NHS,Region IV-A - CALABARZON,Cavite,Maragondon,Cavite,fourth year,male,28,14.196432,120.819616
2879,301212,Rosario National High School,Region IV-A - CALABARZON,Cavite,Rosario,Cavite,fourth year,male,311,14.41773396,120.8500551
2880,301213,San Jose Community HS,Region IV-A - CALABARZON,Cavite,Gen. Mariano Alvarez,Cavite,fourth year,male,223,14.33023755,121.0353971
2881,301214,Santiago National High School,Region IV-A - CALABARZON,Cavite,General Trias,Cavite,fourth year,male,115,14.345134,120.906383
2882,301215,Tagaytay City Nat'l. Science HS,Region IV-A - CALABARZON,Cavite,Tagaytay City,Cavite,fourth year,male,296,14.1244308,120.9920653
2883,301216,Tagaytay City National High School,Region IV-A - CALABARZON,Cavite,Tagaytay City,Cavite,fourth year,male,317,14.1027758,120.9239323
2884,301217,Talon NHS,Region IV-A - CALABARZON,Cavite,Amadeo,Cavite,fourth year,male,34,14.164518,120.925171
2885,301218,Tanza NCHS,Region IV-A - CALABARZON,Cavite,Tanza,Cavite,fourth year,male,562,14.39705791,120.8533422
2886,301219,Tanza NTS,Region IV-A - CALABARZON,Cavite,Tanza,Cavite,fourth year,male,431,14.31853141,120.8607059
2887,301220,Taywanak NHS,Region IV-A - CALABARZON,Cavite,Alfonso,Cavite,fourth year,male,21,14.155897,120.845589
2888,301221,Ternate NHS,Region IV-A - CALABARZON,Cavite,Ternate,Cavite,fourth year,male,119,14.284945,120.719353
2889,301222,Trece Martires City NHS,Region IV-A - CALABARZON,Cavite,Trece Martires City (Capital),Cavite,fourth year,male,631,14.2800555,120.8645433
2890,301223,Tropical Village National High School,Region IV-A - CALABARZON,Cavite,General Trias,Cavite,fourth year,male,144,14.3035038,120.917093
2891,301224,Aplaya NHS,Region IV-A - CALABARZON,Laguna,City Of Santa Rosa,Sta. Rosa City,fourth year,male,214,14.3179,121.1219694
2892,301225,Aplaya National High School Annex I APEX,Region IV-A - CALABARZON,Laguna,City Of Santa Rosa,Sta. Rosa City,fourth year,male,123,14.31579,121.111176
2893,301226,Balian NHS,Region IV-A - CALABARZON,Laguna,Pangil,Laguna,fourth year,male,112,14.39361111,121.4752778
2894,301227,Balibago National High School,Region IV-A - CALABARZON,Laguna,City Of Santa Rosa,Sta. Rosa City,fourth year,male,496,14.29768931,121.1044686
2895,301228,Banca-Banca NHS,Region IV-A - CALABARZON,Laguna,Victoria,Laguna,fourth year,male,43,14.202137,121.345886
2896,301229,Bigaa NHS,Region IV-A - CALABARZON,Laguna,Cabuyao,Laguna,fourth year,male,142,14.2910601,121.1283417
2897,301230,Binan National High School,Region IV-A - CALABARZON,Laguna,City Of Binan,Laguna,fourth year,male,277,14.3360862,121.080392
2898,301231,Bitin NHS,Region IV-A - CALABARZON,Laguna,Bay,Laguna,fourth year,male,78,14.094407,121.212952
2899,301232,Buenavista NHS,Region IV-A - CALABARZON,Laguna,Magdalena,Laguna,fourth year,male,47,14.22092,121.42865
2900,301233,"Bukal NHS, Cavinti",Region IV-A - CALABARZON,Laguna,Cavinti,Laguna,fourth year,male,25,14.239707,121.544624
2901,301234,Cabuyao NHS,Region IV-A - CALABARZON,Laguna,Cabuyao,Laguna,fourth year,male,551,14.2766529,121.1267574
2902,301235,Cabuyao NHS - Casile NHS Annex,Region IV-A - CALABARZON,Laguna,Cabuyao,Laguna,fourth year,male,33,14.17003459,121.0195011
2903,301236,Calumpang NHS,Region IV-A - CALABARZON,Laguna,Nagcarlan,Laguna,fourth year,male,132,14.215049,121.395233
2904,301237,Calumpang NHS - Lowland NHS Annex,Region IV-A - CALABARZON,Laguna,Nagcarlan,Laguna,fourth year,male,26,14.183513,121.380043
2905,301238,Dayap NHS,Region IV-A - CALABARZON,Laguna,Calauan,Laguna,fourth year,male,361,14.177688,121.338051
2906,301239,Don Jose NHS,Region IV-A - CALABARZON,Laguna,City Of Santa Rosa,Sta. Rosa City,fourth year,male,85,14.2548209,121.0643951
2907,301240,Famy National High School,Region IV-A - CALABARZON,Laguna,Famy,Laguna,fourth year,male,146,14.43805556,121.4508333
2908,301241,Gulod NHS,Region IV-A - CALABARZON,Laguna,Cabuyao,Laguna,fourth year,male,335,14.25764884,121.164961
2909,301242,Ibayiw National High School,Region IV-A - CALABARZON,Laguna,Alaminos,Laguna,fourth year,male,78,14.058392,121.249657
2910,301243,Kabulusan National High School,Region IV-A - CALABARZON,Laguna,Pakil,Laguna,fourth year,male,121,14.366261,121.401115
2911,301244,Liliw National High School,Region IV-A - CALABARZON,Laguna,Liliw,Laguna,fourth year,male,150,14.128086,121.438667
2912,301245,"Linga NHS, Pila",Region IV-A - CALABARZON,Laguna,Pila,Laguna,fourth year,male,126,14.253933,121.360435
2913,301246,Los Banos National HS (Poblacion),Region IV-A - CALABARZON,Laguna,Los Banos,Laguna,fourth year,male,149,14.17224986,121.2229161
2914,301247,Los Banos NHS (Batong Malake),Region IV-A - CALABARZON,Laguna,Los Banos,Laguna,fourth year,male,461,14.1709152,121.2418545
2915,301248,Lumot NHS,Region IV-A - CALABARZON,Laguna,Cavinti,Laguna,fourth year,male,49,14.26541,121.543556
2916,301249,Mabitac NHS,Region IV-A - CALABARZON,Laguna,Mabitac,Laguna,fourth year,male,70,14.427365,121.430809
2917,301250,Masapang NHS,Region IV-A - CALABARZON,Laguna,Victoria,Laguna,fourth year,male,62,14.192242,121.343447
2918,301251,Masaya NHS,Region IV-A - CALABARZON,Laguna,Bay,Laguna,fourth year,male,67,14.14618923,121.2736166
2919,301252,Masico NHS,Region IV-A - CALABARZON,Laguna,Pila,Laguna,fourth year,male,57,14.206973,121.379784
2920,301253,Pagsanjan National High School,Region IV-A - CALABARZON,Laguna,Pagsanjan,Laguna,fourth year,male,143,14.27638889,121.4522222
2921,301254,Nereo R Joaquin NHS,Region IV-A - CALABARZON,Laguna,City Of Binan,Laguna,fourth year,male,103,14.342638,121.089607
2922,301255,Paagahan NHS,Region IV-A - CALABARZON,Laguna,Mabitac,Laguna,fourth year,male,41,14.44175961,121.4006233
2923,301256,Pacita Complex NHS,Region IV-A - CALABARZON,Laguna,San Pedro,Laguna,fourth year,male,413,14.34614495,121.0546327
2924,301257,Pedro Guevara MNHS,Region IV-A - CALABARZON,Laguna,Santa Cruz (Capital),Laguna,fourth year,male,870,14.2780459,121.4168695
2925,301258,Plaridel NHS,Region IV-A - CALABARZON,Laguna,Nagcarlan,Laguna,fourth year,male,169,14.111389,121.4180556
2926,301259,PULO NATIONAL HIGH SCHOOL,Region IV-A - CALABARZON,Laguna,Cabuyao,Laguna,fourth year,male,464,14.24240385,121.1317102
2927,301260,Pulong Sta. Cruz NHS,Region IV-A - CALABARZON,Laguna,City Of Santa Rosa,Sta. Rosa City,fourth year,male,142,14.27936302,121.0856938
2928,301261,Sampaguita Vill. NHS,Region IV-A - CALABARZON,Laguna,San Pedro,Laguna,fourth year,male,410,14.34283029,121.0352681
2929,301262,Nicolas L. Galvez Memorial national High School,Region IV-A - CALABARZON,Laguna,Bay,Laguna,fourth year,male,178,14.188381,121.282249
2930,301263,San Buenaventura NHS,Region IV-A - CALABARZON,Laguna,Luisiana,Laguna,fourth year,male,21,14.196942,121.55513
2931,301264,San Francisco NHS,Region IV-A - CALABARZON,Laguna,Victoria,Laguna,fourth year,male,51,14.211492,121.343803
2932,301265,Alaminos National High School,Region IV-A - CALABARZON,Laguna,Alaminos,Laguna,fourth year,male,141,14.065402,121.244041
2933,301266,"San Juan NHS, Kalayaan",Region IV-A - CALABARZON,Laguna,Kalayaan,Laguna,fourth year,male,82,14.32805556,121.4797222
2934,301268,Sta. Catalina NHS,Region IV-A - CALABARZON,Laguna,Majayjay,Laguna,fourth year,male,150,14.144672,121.472282
2935,301269,Sta. Maria NHS,Region IV-A - CALABARZON,Laguna,Santa Maria,Laguna,fourth year,male,159,14.46868469,121.4243537
2936,301270,Gaudencio Octavio National High School,Region IV-A - CALABARZON,Laguna,Santa Maria,Laguna,fourth year,male,8,14.51018535,121.4346114
2937,301271,Santa Maria NHS - J. Santiago Annex,Region IV-A - CALABARZON,Laguna,Santa Maria,Laguna,fourth year,male,27,14.56320176,121.4414725
2938,301272,Sto. Domingo National High School,Region IV-A - CALABARZON,Laguna,City Of Santa Rosa,Sta. Rosa City,fourth year,male,113,14.22892162,121.0480927
2939,301273,Siniloan National High School,Region IV-A - CALABARZON,Laguna,Siniloan,Laguna,fourth year,male,202,14.41391806,121.4481334
2940,301274,Gov. Felicisimo T. San Luis National Agro-Industrial High School,Region IV-A - CALABARZON,Laguna,Siniloan,Laguna,fourth year,male,54,14.481125,121.496452
2941,301275,Suba NHS,Region IV-A - CALABARZON,Laguna,Majayjay,Laguna,fourth year,male,37,14.174136,121.443825
2942,301276,Talangan NHS,Region IV-A - CALABARZON,Laguna,Nagcarlan,Laguna,fourth year,male,86,14.159047,121.409737
2943,301277,Unson National High School,Region IV-A - CALABARZON,Laguna,Pagsanjan,Laguna,fourth year,male,60,14.273056,121.453888
2944,301278,Upland NHS,Region IV-A - CALABARZON,Laguna,Nagcarlan,Laguna,fourth year,male,29,14.122592,121.428795
2945,301279,Lumban National High School,Region IV-A - CALABARZON,Laguna,Lumban,Laguna,fourth year,male,113,14.308149,121.457489
2946,301484,Cavite National High School,Region IV-A - CALABARZON,Cavite,Cavite City,Cavite City,fourth year,male,568,14.4829835,120.8971355
2947,301485,Sangley Point NHS,Region IV-A - CALABARZON,Cavite,Cavite City,Cavite City,fourth year,male,114,14.49316312,120.9073659
2948,301503,San Cristobal National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,64,14.039341,121.366943
2949,301504,San Pablo City National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,266,14.06722222,121.2952778
2950,301505,Col. Lauro D. Dizon Memorial National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,392,14.073753,121.322609
2951,301506,Del Remedio National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,76,14.08694444,121.3133333
2952,301507,Dolores National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,41,14.107131,121.330972
2953,301508,San Bartolome National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,75,14.026517,121.286117
2954,301509,Santisimo Rosario National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,90,14.00063609,121.3071199
2955,301510,Sto. Angel National High School,Region IV-A - CALABARZON,Laguna,San Pablo City,San Pablo City,fourth year,male,50,14.097256,121.360139
2956,301511,Bubuyan National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,30,14.17199592,121.1040232
2957,301512,Bunggo National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,33,14.15859107,121.0631445
2958,301513,Buntog National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,16,14.18048093,121.0497697
2959,301514,Calamba Bayside National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,221,14.21566579,121.1860962
2960,301515,Calamba National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,120,14.22005107,121.164732
2961,301516,Camp Vicente Lim NHS,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,296,14.21490529,121.122916
2962,301517,Canlubang National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,16,14.215881,121.051056
2963,301518,"Eduardo Barretto, Sr. NHS",Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,169,14.180269,121.185005
2964,301519,Looc NHS,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,190,14.2226896,121.1773941
2965,301520,Mabato NHS,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,64,14.15756839,121.0384418
2966,301521,Kapayapaan NHS,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,204,14.20435108,121.0962078
2967,301522,Majada In NHS,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,90,14.18130521,121.08264
2968,301523,Makiling National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,152,14.154368,121.137413
2969,301524,Palo Alto National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,167,14.18470706,121.107266
2970,301525,Punta National High School,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,186,14.17692403,121.1176355
2971,301527,Castor Alviar NHS,Region IV-A - CALABARZON,Laguna,City Of Calamba,Calamba City,fourth year,male,119,14.18229758,121.2003012
2972,305288,Dr. Juan G. Nolasco High School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,377,14.61786317,120.9699092
2973,305289,T. Paez Integrated School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,294,14.63032572,120.9669182
2974,305290,Gregorio Perfecto High School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,297,14.61012554,120.9712977
2975,305291,Tondo High School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,393,14.61107538,120.9636073
2976,305292,Antonio J. Villegas Vocational High School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,192,14.6235018,120.9612787
2977,305293,F. G. Calderon Integrated School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,294,14.631251,120.97892
2978,305294,Jose P. Laurel High School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,270,14.62661,120.974472
2979,305295,Lakan Dula High School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,450,14.625141,120.973457
2980,305296,"Pres. Sergio Osmena, Sr. High School",NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,136,14.62893366,120.9702679
2981,305297,Manuel L. Quezon High School,NCR - National Capital Region,"Manila, Ncr, First District",Tondo,Manila,fourth year,male,179,14.6229601,120.9836839
